test accuracy,train accuracy,percent,iter,time done,time left,iters per second,lora_k,lora_type,num_layer,mode,dataset,time per iter
0.5,0.5,100,1000,138, 00:00,7.24,32,-1,3,-1,sst2_aug_random_swap,0.138
0.5,0.5,100,1000,143, 00:00,6.97,64,-1,3,-1,sst2_aug_random_swap,0.143
0.8052631616592407,0.995,30,300,47, 01:51,6.26,4,0,3,-1,sst2_aug_random_swap,0.15666666666666668
0.8771929740905762,0.9967,20,200,33, 02:12,6.04,16,0,3,-1,sst2_aug_random_swap,0.165
0.8859649300575256,1.0,20,200,33, 02:13,6.01,32,0,3,-1,sst2_aug_random_swap,0.165
0.5052631497383118,0.5017,100,1000,151, 00:00,6.61,64,0,3,-1,sst2_aug_random_swap,0.151
0.9017543792724608,0.9967,20,200,33, 02:12,6.02,4,3,3,-1,sst2_aug_random_swap,0.165
0.8929824829101562,1.0,30,300,48, 01:52,6.23,16,3,3,-1,sst2_aug_random_swap,0.16
0.8333333730697632,0.995,60,600,92, 01:01,6.46,32,3,3,-1,sst2_aug_random_swap,0.15333333333333332
0.8280701637268066,0.995,20,200,33, 02:14,5.95,64,3,3,-1,sst2_aug_random_swap,0.165
0.8912280797958374,0.995,20,200,32, 02:11,6.07,4,6,3,-1,sst2_aug_random_swap,0.16
0.8842105269432068,0.9983,20,200,33, 02:13,6.0,16,6,3,-1,sst2_aug_random_swap,0.165
0.8701754808425903,0.995,10,100,18, 02:43,5.49,32,6,3,-1,sst2_aug_random_swap,0.18
0.840350866317749,0.995,20,200,33, 02:14,5.94,64,6,3,-1,sst2_aug_random_swap,0.165
0.8684210777282715,0.9967,20,200,33, 02:12,6.02,4,9,3,-1,sst2_aug_random_swap,0.165
0.8526315689086914,0.9983,20,200,33, 02:13,6.01,16,9,3,-1,sst2_aug_random_swap,0.165
0.8754386305809021,0.9983,20,200,33, 02:13,5.99,32,9,3,-1,sst2_aug_random_swap,0.165
0.5,0.5,100,1000,151, 00:00,6.62,64,9,3,-1,sst2_aug_random_swap,0.151
0.8859649300575256,0.9983,20,200,33, 02:14,5.93,4,11,3,-1,sst2_aug_random_swap,0.165
0.8771929740905762,0.9967,10,100,18, 02:46,5.4,16,11,3,-1,sst2_aug_random_swap,0.18
0.8631579279899597,0.995,20,200,33, 02:15,5.92,32,11,3,-1,sst2_aug_random_swap,0.165
0.8771929740905762,0.995,20,200,33, 02:15,5.91,64,11,3,-1,sst2_aug_random_swap,0.165
0.9438596963882446,0.9983,10,100,21, 03:12,4.67,4,-1,1,-1,sst2_aug_synonym_replacement,0.21
0.921052634716034,0.995,10,100,21, 03:14,4.63,16,-1,1,-1,sst2_aug_synonym_replacement,0.21
0.5,0.5,100,1000,162, 00:00,6.16,32,-1,1,-1,sst2_aug_synonym_replacement,0.162
0.5,0.5,100,1000,167, 00:00,5.97,64,-1,1,-1,sst2_aug_synonym_replacement,0.167
0.8719298243522644,0.995,20,200,40, 02:40,4.98,4,0,1,-1,sst2_aug_synonym_replacement,0.2
0.8491228222846985,0.9967,20,200,40, 02:40,4.97,16,0,1,-1,sst2_aug_synonym_replacement,0.2
0.840350866317749,0.9983,40,400,74, 01:52,5.34,32,0,1,-1,sst2_aug_synonym_replacement,0.185
0.5,0.5,100,1000,175, 00:00,5.71,64,0,1,-1,sst2_aug_synonym_replacement,0.175
0.8877193331718445,1.0,20,200,40, 02:40,4.98,4,3,1,-1,sst2_aug_synonym_replacement,0.2
0.8877193331718445,1.0,20,200,40, 02:40,4.97,16,3,1,-1,sst2_aug_synonym_replacement,0.2
0.8649122714996338,0.9967,20,200,40, 02:40,4.97,32,3,1,-1,sst2_aug_synonym_replacement,0.2
0.7736842036247253,0.9967,40,400,75, 01:52,5.33,64,3,1,-1,sst2_aug_synonym_replacement,0.1875
0.838596522808075,0.9967,30,300,57, 02:14,5.21,4,6,1,-1,sst2_aug_synonym_replacement,0.19
0.8666666746139526,1.0,40,400,74, 01:52,5.35,16,6,1,-1,sst2_aug_synonym_replacement,0.185
0.8824561834335327,1.0,30,300,57, 02:14,5.21,32,6,1,-1,sst2_aug_synonym_replacement,0.19
0.5,0.5,100,1000,175, 00:00,5.71,64,6,1,-1,sst2_aug_synonym_replacement,0.175
0.8666666746139526,0.995,20,200,40, 02:40,4.97,4,9,1,-1,sst2_aug_synonym_replacement,0.2
0.8754386305809021,0.9983,20,200,40, 02:40,4.98,16,9,1,-1,sst2_aug_synonym_replacement,0.2
0.8877193331718445,0.9967,20,200,40, 02:41,4.97,32,9,1,-1,sst2_aug_synonym_replacement,0.2
0.8754386305809021,0.9983,40,400,75, 01:52,5.33,64,9,1,-1,sst2_aug_synonym_replacement,0.1875
0.921052634716034,0.995,10,100,22, 03:24,4.41,4,11,1,-1,sst2_aug_synonym_replacement,0.22
0.8701754808425903,0.9983,20,200,40, 02:40,4.98,16,11,1,-1,sst2_aug_synonym_replacement,0.2
0.7947368621826172,0.995,70,700,127, 00:54,5.49,32,11,1,-1,sst2_aug_synonym_replacement,0.18142857142857144
0.5,0.5,100,1000,175, 00:00,5.7,64,11,1,-1,sst2_aug_synonym_replacement,0.175
0.9438596963882446,0.9983,10,100,21, 03:13,4.66,4,-1,2,-1,sst2_aug_synonym_replacement,0.21
0.921052634716034,0.995,10,100,21, 03:14,4.62,16,-1,2,-1,sst2_aug_synonym_replacement,0.21
0.5,0.5,100,1000,162, 00:00,6.15,32,-1,2,-1,sst2_aug_synonym_replacement,0.162
0.5,0.5,100,1000,168, 00:00,5.94,64,-1,2,-1,sst2_aug_synonym_replacement,0.168
0.917543888092041,0.9983,20,200,40, 02:40,4.99,4,0,2,-1,sst2_aug_synonym_replacement,0.2
0.8824561834335327,0.995,30,300,57, 02:13,5.22,16,0,2,-1,sst2_aug_synonym_replacement,0.19
0.8421052694320679,1.0,30,300,57, 02:14,5.22,32,0,2,-1,sst2_aug_synonym_replacement,0.19
0.5,0.5,100,1000,175, 00:00,5.71,64,0,2,-1,sst2_aug_synonym_replacement,0.175
0.8175438642501831,1.0,40,400,74, 01:51,5.37,4,3,2,-1,sst2_aug_synonym_replacement,0.185
0.7824561595916748,0.9933,100,1000,175, 00:00,5.69,16,3,2,-1,sst2_aug_synonym_replacement,0.175
0.8842105269432068,1.0,20,200,40, 02:40,4.98,32,3,2,-1,sst2_aug_synonym_replacement,0.2
0.8473684191703796,1.0,30,300,57, 02:14,5.2,64,3,2,-1,sst2_aug_synonym_replacement,0.19
0.9052631855010986,0.9967,20,200,40, 02:40,5.0,4,6,2,-1,sst2_aug_synonym_replacement,0.2
0.898245632648468,0.995,10,100,22, 03:24,4.41,16,6,2,-1,sst2_aug_synonym_replacement,0.22
0.8807017803192139,1.0,20,200,40, 02:40,4.98,32,6,2,-1,sst2_aug_synonym_replacement,0.2
0.8473684191703796,0.995,50,500,92, 01:32,5.4,64,6,2,-1,sst2_aug_synonym_replacement,0.184
0.9087719321250916,0.995,10,100,22, 03:23,4.42,4,9,2,-1,sst2_aug_synonym_replacement,0.22
0.8315789699554443,0.9967,50,500,92, 01:32,5.43,16,9,2,-1,sst2_aug_synonym_replacement,0.184
0.7894737124443054,0.995,30,300,57, 02:14,5.22,32,9,2,-1,sst2_aug_synonym_replacement,0.19
0.5,0.5,100,1000,175, 00:00,5.71,64,9,2,-1,sst2_aug_synonym_replacement,0.175
0.921052634716034,0.995,10,100,22, 03:24,4.4,4,11,2,-1,sst2_aug_synonym_replacement,0.22
0.8701754808425903,0.9983,20,200,40, 02:41,4.96,16,11,2,-1,sst2_aug_synonym_replacement,0.2
0.7947368621826172,0.995,70,700,127, 00:54,5.47,32,11,2,-1,sst2_aug_synonym_replacement,0.18142857142857144
0.5,0.5,100,1000,175, 00:00,5.69,64,11,2,-1,sst2_aug_synonym_replacement,0.175
0.9438596963882446,0.9983,10,100,21, 03:13,4.66,4,-1,3,-1,sst2_aug_synonym_replacement,0.21
0.921052634716034,0.995,10,100,21, 03:15,4.6,16,-1,3,-1,sst2_aug_synonym_replacement,0.21
0.5,0.5,100,1000,162, 00:00,6.14,32,-1,3,-1,sst2_aug_synonym_replacement,0.162
0.5,0.5,100,1000,168, 00:00,5.94,64,-1,3,-1,sst2_aug_synonym_replacement,0.168
0.8719298243522644,1.0,40,400,73, 01:50,5.41,4,0,3,-1,sst2_aug_synonym_replacement,0.1825
0.9070175886154176,0.9983,20,200,39, 02:39,5.01,16,0,3,-1,sst2_aug_synonym_replacement,0.195
0.8894736766815186,0.9967,20,200,39, 02:39,5.0,32,0,3,-1,sst2_aug_synonym_replacement,0.195
0.5,0.5,100,1000,174, 00:00,5.75,64,0,3,-1,sst2_aug_synonym_replacement,0.174
0.8666666746139526,1.0,30,300,56, 02:12,5.28,4,3,3,-1,sst2_aug_synonym_replacement,0.18666666666666668
0.8701754808425903,0.9967,30,300,56, 02:12,5.27,16,3,3,-1,sst2_aug_synonym_replacement,0.18666666666666668
0.8456140756607056,0.9967,10,100,22, 03:23,4.43,32,3,3,-1,sst2_aug_synonym_replacement,0.22
0.5,0.5067,100,1000,174, 00:00,5.74,64,3,3,-1,sst2_aug_synonym_replacement,0.174
0.9105263352394104,1.0,20,200,39, 02:38,5.03,4,6,3,-1,sst2_aug_synonym_replacement,0.195
0.9070175886154176,0.9983,20,200,39, 02:39,5.02,16,6,3,-1,sst2_aug_synonym_replacement,0.195
0.8421052694320679,0.9983,40,400,74, 01:51,5.4,32,6,3,-1,sst2_aug_synonym_replacement,0.185
0.5,0.5,100,1000,174, 00:00,5.75,64,6,3,-1,sst2_aug_synonym_replacement,0.174
0.8368421196937561,0.995,20,200,39, 02:38,5.04,4,9,3,-1,sst2_aug_synonym_replacement,0.195
0.8842105269432068,0.9983,20,200,39, 02:39,5.02,16,9,3,-1,sst2_aug_synonym_replacement,0.195
0.8649122714996338,0.9967,20,200,39, 02:39,5.01,32,9,3,-1,sst2_aug_synonym_replacement,0.195
0.5,0.5,100,1000,174, 00:00,5.74,64,9,3,-1,sst2_aug_synonym_replacement,0.174
0.921052634716034,0.995,10,100,22, 03:24,4.4,4,11,3,-1,sst2_aug_synonym_replacement,0.22
0.8701754808425903,0.9983,20,200,40, 02:40,4.98,16,11,3,-1,sst2_aug_synonym_replacement,0.2
0.7947368621826172,0.995,70,700,127, 00:54,5.48,32,11,3,-1,sst2_aug_synonym_replacement,0.18142857142857144
0.5,0.5,100,1000,175, 00:00,5.7,64,11,3,-1,sst2_aug_synonym_replacement,0.175
0.7990000247955322,0.9967,50,500,177, 02:57,2.82,4,-2,1,-1,yelp_polarity,0.354
0.7990000247955322,0.9967,50,500,176, 02:56,2.83,4,-2,2,-1,yelp_polarity,0.352
0.7990000247955322,0.9967,50,500,176, 02:56,2.83,4,-2,3,-1,yelp_polarity,0.352
0.8520000576972961,0.9967,40,400,129, 03:13,3.09,4,-2,1,0,yelp_polarity,0.3225
0.8520000576972961,0.9983,40,400,130, 03:15,3.06,4,-2,2,0,yelp_polarity,0.325
0.8450000286102295,0.9967,30,300,101, 03:56,2.96,4,-2,3,0,yelp_polarity,0.33666666666666667
0.8580000400543213,0.995,40,400,128, 03:13,3.1,4,-2,1,3,yelp_polarity,0.32
0.8500000238418579,0.9967,30,300,100, 03:53,2.99,4,-2,2,3,yelp_polarity,0.3333333333333333
0.8520000576972961,1.0,40,400,131, 03:17,3.04,4,-2,3,3,yelp_polarity,0.3275
0.8490000367164612,0.9967,30,300,99, 03:51,3.03,4,-2,1,6,yelp_polarity,0.33
0.843000054359436,0.9983,30,300,100, 03:53,2.99,4,-2,2,6,yelp_polarity,0.3333333333333333
0.8480000495910645,0.995,30,300,101, 03:56,2.96,4,-2,3,6,yelp_polarity,0.33666666666666667
0.8560000658035278,0.9983,60,600,188, 02:05,3.18,4,-2,1,9,yelp_polarity,0.31333333333333335
0.8440000414848328,1.0,70,700,221, 01:34,3.17,4,-2,2,9,yelp_polarity,0.3157142857142857
0.8490000367164612,0.995,50,500,162, 02:42,3.08,4,-2,3,9,yelp_polarity,0.324
0.8510000109672546,0.9967,70,700,218, 01:33,3.21,4,-2,1,11,yelp_polarity,0.31142857142857144
0.8510000109672546,0.9967,70,700,218, 01:33,3.2,4,-2,2,11,yelp_polarity,0.31142857142857144
0.8510000109672546,0.9967,70,700,218, 01:33,3.2,4,-2,3,11,yelp_polarity,0.31142857142857144
0.6413043737411499,0.9633,100,1000,118, 00:00,8.42,4,-2,1,-1,cola,0.118
0.6413043737411499,0.9633,100,1000,118, 00:00,8.43,4,-2,2,-1,cola,0.118
0.6413043737411499,0.9633,100,1000,118, 00:00,8.44,4,-2,3,-1,cola,0.118
0.554347813129425,0.98,100,1000,83, 00:00,12.04,4,-2,1,0,cola,0.083
0.5248447060585022,0.98,100,1000,86, 00:00,11.58,4,-2,2,0,cola,0.086
0.546583890914917,0.985,100,1000,90, 00:00,11.11,4,-2,3,0,cola,0.09
0.5496894717216492,0.9917,100,1000,83, 00:00,11.97,4,-2,1,3,cola,0.083
0.5667701959609985,0.9817,100,1000,86, 00:00,11.53,4,-2,2,3,cola,0.086
0.5869565606117249,0.9933,100,1000,89, 00:00,11.15,4,-2,3,3,cola,0.089
0.5869565606117249,0.99,100,1000,82, 00:00,12.06,4,-2,1,6,cola,0.082
0.6304348111152649,0.99,100,1000,86, 00:00,11.59,4,-2,2,6,cola,0.086
0.6661490797996521,0.995,90,900,82, 00:09,10.91,4,-2,3,6,cola,0.09111111111111111
0.6816770434379578,0.985,100,1000,83, 00:00,12.03,4,-2,1,9,cola,0.083
0.7080745697021484,0.9783,100,1000,86, 00:00,11.54,4,-2,2,9,cola,0.086
0.6630434989929199,0.9817,100,1000,89, 00:00,11.15,4,-2,3,9,cola,0.089
0.6521739363670349,0.9533,100,1000,83, 00:00,12.01,4,-2,1,11,cola,0.083
0.6521739363670349,0.9533,100,1000,83, 00:00,12.03,4,-2,2,11,cola,0.083
0.6521739363670349,0.9533,100,1000,82, 00:00,12.05,4,-2,3,11,cola,0.082
0.9350877404212952,0.9967,10,100,23, 03:35,4.18,4,-2,1,-1,sst2_aug_random_insertion,0.23
0.9350877404212952,0.9967,10,100,23, 03:35,4.18,4,-2,2,-1,sst2_aug_random_insertion,0.23
0.9350877404212952,0.9967,10,100,23, 03:35,4.18,4,-2,3,-1,sst2_aug_random_insertion,0.23
0.9649122953414916,0.9967,10,100,20, 03:03,4.91,4,-2,1,0,sst2_aug_random_insertion,0.2
0.9701754450798036,0.9983,10,100,20, 03:06,4.83,4,-2,2,0,sst2_aug_random_insertion,0.2
0.9631578922271729,0.9983,20,200,36, 02:26,5.48,4,-2,3,0,sst2_aug_random_insertion,0.18
0.9701754450798036,0.9967,10,100,20, 03:02,4.93,4,-2,1,3,sst2_aug_random_insertion,0.2
0.9666666984558104,0.995,10,100,20, 03:05,4.84,4,-2,2,3,sst2_aug_random_insertion,0.2
0.9491228461265564,0.9983,10,100,20, 03:08,4.77,4,-2,3,3,sst2_aug_random_insertion,0.2
0.9736842513084412,0.9967,10,100,20, 03:02,4.92,4,-2,1,6,sst2_aug_random_insertion,0.2
0.9491228461265564,0.9967,10,100,20, 03:06,4.84,4,-2,2,6,sst2_aug_random_insertion,0.2
0.9578947424888612,0.9983,10,100,21, 03:09,4.74,4,-2,3,6,sst2_aug_random_insertion,0.21
0.9666666984558104,1.0,30,300,49, 01:56,6.01,4,-2,1,9,sst2_aug_random_insertion,0.16333333333333333
0.9684211015701294,0.995,10,100,20, 03:05,4.85,4,-2,2,9,sst2_aug_random_insertion,0.2
0.9649122953414916,0.995,10,100,21, 03:09,4.76,4,-2,3,9,sst2_aug_random_insertion,0.21
0.9684211015701294,0.995,20,200,35, 02:20,5.67,4,-2,1,11,sst2_aug_random_insertion,0.175
0.9684211015701294,0.995,20,200,35, 02:21,5.67,4,-2,2,11,sst2_aug_random_insertion,0.175
0.9684211015701294,0.995,20,200,35, 02:20,5.68,4,-2,3,11,sst2_aug_random_insertion,0.175
0.8736842274665833,0.995,20,200,33, 02:15,5.9,4,-2,1,-1,sst2_aug_random_swap,0.165
0.8736842274665833,0.995,20,200,34, 02:16,5.87,4,-2,2,-1,sst2_aug_random_swap,0.17
0.8736842274665833,0.995,20,200,34, 02:16,5.88,4,-2,3,-1,sst2_aug_random_swap,0.17
0.936842143535614,0.9983,20,200,27, 01:48,7.4,4,-2,1,0,sst2_aug_random_swap,0.135
0.9263157844543456,0.9983,30,300,39, 01:32,7.58,4,-2,2,0,sst2_aug_random_swap,0.13
0.9087719321250916,0.9967,20,200,28, 01:52,7.12,4,-2,3,0,sst2_aug_random_swap,0.14
0.9315789937973022,0.9983,20,200,26, 01:47,7.42,4,-2,1,3,sst2_aug_random_swap,0.13
0.9298245906829834,0.995,20,200,27, 01:50,7.27,4,-2,2,3,sst2_aug_random_swap,0.135
0.9140350818634032,0.9983,20,200,28, 01:52,7.09,4,-2,3,3,sst2_aug_random_swap,0.14
0.9245614409446716,0.995,20,200,27, 01:48,7.4,4,-2,1,6,sst2_aug_random_swap,0.135
0.9140350818634032,1.0,20,200,27, 01:50,7.26,4,-2,2,6,sst2_aug_random_swap,0.135
0.9333333373069764,0.995,10,100,15, 02:22,6.3,4,-2,3,6,sst2_aug_random_swap,0.15
0.91929829120636,0.995,30,300,38, 01:30,7.77,4,-2,1,9,sst2_aug_random_swap,0.12666666666666668
0.9280701875686646,0.9967,30,300,39, 01:32,7.56,4,-2,2,9,sst2_aug_random_swap,0.13
0.917543888092041,0.9967,30,300,40, 01:34,7.38,4,-2,3,9,sst2_aug_random_swap,0.13333333333333333
0.9228070378303528,0.9983,40,400,50, 01:15,7.92,4,-2,1,11,sst2_aug_random_swap,0.125
0.9228070378303528,0.9983,40,400,50, 01:15,7.93,4,-2,2,11,sst2_aug_random_swap,0.125
0.9228070378303528,0.9983,40,400,50, 01:15,7.92,4,-2,3,11,sst2_aug_random_swap,0.125
0.8824561834335327,0.995,20,200,40, 02:41,4.94,4,-2,1,-1,sst2_aug_synonym_replacement,0.2
0.8824561834335327,0.995,20,200,40, 02:41,4.94,4,-2,2,-1,sst2_aug_synonym_replacement,0.2
0.8824561834335327,0.995,20,200,40, 02:41,4.94,4,-2,3,-1,sst2_aug_synonym_replacement,0.2
0.9614035487174988,1.0,10,100,19, 02:53,5.19,4,-2,1,0,sst2_aug_synonym_replacement,0.19
0.936842143535614,0.995,10,100,19, 02:55,5.11,4,-2,2,0,sst2_aug_synonym_replacement,0.19
0.9578947424888612,0.9967,10,100,19, 02:59,5.03,4,-2,3,0,sst2_aug_synonym_replacement,0.19
0.9614035487174988,0.9983,10,100,19, 02:53,5.19,4,-2,1,3,sst2_aug_synonym_replacement,0.19
0.9438596963882446,1.0,20,200,34, 02:16,5.87,4,-2,2,3,sst2_aug_synonym_replacement,0.17
0.9421052932739258,0.995,10,100,19, 02:58,5.03,4,-2,3,3,sst2_aug_synonym_replacement,0.19
0.9315789937973022,0.9967,10,100,19, 02:53,5.2,4,-2,1,6,sst2_aug_synonym_replacement,0.19
0.9438596963882446,0.9983,20,200,34, 02:16,5.88,4,-2,2,6,sst2_aug_synonym_replacement,0.17
0.9052631855010986,0.9967,20,200,34, 02:18,5.77,4,-2,3,6,sst2_aug_synonym_replacement,0.17
0.9543859958648682,1.0,30,300,47, 01:50,6.34,4,-2,1,9,sst2_aug_synonym_replacement,0.15666666666666668
0.9456140398979188,0.9983,20,200,33, 02:15,5.88,4,-2,2,9,sst2_aug_synonym_replacement,0.165
0.9526315927505492,0.9967,20,200,34, 02:18,5.77,4,-2,3,9,sst2_aug_synonym_replacement,0.17
0.938596487045288,1.0,30,300,47, 01:50,6.34,4,-2,1,11,sst2_aug_synonym_replacement,0.15666666666666668
0.938596487045288,1.0,30,300,47, 01:50,6.34,4,-2,2,11,sst2_aug_synonym_replacement,0.15666666666666668
0.938596487045288,1.0,30,300,47, 01:50,6.34,4,-2,3,11,sst2_aug_synonym_replacement,0.15666666666666668
0.8510000109672546,0.995,40,400,129, 03:14,3.09,32,-1,1,0,yelp_polarity,0.3225
0.5570000410079956,0.55,100,1000,299, 00:00,3.34,64,-1,1,0,yelp_polarity,0.299
0.8510000109672546,0.9967,60,600,189, 02:06,3.17,16,-1,1,0,yelp_polarity,0.315
0.8500000238418579,0.9967,90,900,278, 00:30,3.23,4,-1,1,0,yelp_polarity,0.3088888888888889
0.843000054359436,0.995,40,400,130, 03:16,3.05,32,-1,2,0,yelp_polarity,0.325
0.5320000052452087,0.5,100,1000,304, 00:00,3.29,64,-1,2,0,yelp_polarity,0.304
0.8480000495910645,0.9967,40,400,130, 03:15,3.06,16,-1,2,0,yelp_polarity,0.325
0.8550000190734863,0.9967,70,700,220, 01:34,3.17,4,-1,2,0,yelp_polarity,0.3142857142857143
0.8390000462532043,0.9983,50,500,163, 02:43,3.07,32,-1,3,0,yelp_polarity,0.326
0.5200000405311584,0.5017,100,1000,308, 00:00,3.24,64,-1,3,0,yelp_polarity,0.308
0.8560000658035278,0.9983,40,400,132, 03:18,3.02,16,-1,3,0,yelp_polarity,0.33
0.8470000624656677,0.9967,50,500,162, 02:42,3.07,4,-1,3,0,yelp_polarity,0.324
0.8490000367164612,0.995,40,400,129, 03:14,3.09,32,-1,1,3,yelp_polarity,0.3225
0.8290000557899475,0.995,40,400,129, 03:14,3.08,64,-1,1,3,yelp_polarity,0.3225
0.8520000576972961,0.995,40,400,129, 03:14,3.09,16,-1,1,3,yelp_polarity,0.3225
0.8550000190734863,0.9967,70,700,218, 01:33,3.2,4,-1,1,3,yelp_polarity,0.31142857142857144
0.8450000286102295,1.0,30,300,100, 03:55,2.98,32,-1,2,3,yelp_polarity,0.3333333333333333
0.7320000529289246,0.9,100,1000,305, 00:00,3.28,64,-1,2,3,yelp_polarity,0.305
0.8530000448226929,0.995,30,300,100, 03:54,2.98,16,-1,2,3,yelp_polarity,0.3333333333333333
0.843000054359436,0.9967,60,600,191, 02:07,3.14,4,-1,2,3,yelp_polarity,0.31833333333333336
0.7270000576972961,0.9867,100,1000,306, 00:00,3.26,32,-1,3,3,yelp_polarity,0.306
0.5,0.5,100,1000,309, 00:00,3.23,64,-1,3,3,yelp_polarity,0.309
0.843000054359436,0.995,30,300,101, 03:57,2.95,16,-1,3,3,yelp_polarity,0.33666666666666667
0.8530000448226929,0.9967,50,500,162, 02:42,3.08,4,-1,3,3,yelp_polarity,0.324
0.8460000157356262,0.995,30,300,99, 03:52,3.01,32,-1,1,6,yelp_polarity,0.33
0.7850000262260437,0.9183,100,1000,300, 00:00,3.33,64,-1,1,6,yelp_polarity,0.3
0.8530000448226929,0.9967,70,700,219, 01:33,3.19,16,-1,1,6,yelp_polarity,0.31285714285714283
0.8420000672340393,0.995,70,700,218, 01:33,3.2,4,-1,1,6,yelp_polarity,0.31142857142857144
0.7980000376701355,0.9917,100,1000,302, 00:00,3.31,32,-1,2,6,yelp_polarity,0.302
0.7750000357627869,0.9467,100,1000,304, 00:00,3.28,64,-1,2,6,yelp_polarity,0.304
0.8460000157356262,0.995,40,400,130, 03:16,3.06,16,-1,2,6,yelp_polarity,0.325
0.8410000205039978,0.995,60,600,191, 02:07,3.14,4,-1,2,6,yelp_polarity,0.31833333333333336
0.812000036239624,0.995,90,900,285, 00:31,3.15,32,-1,3,6,yelp_polarity,0.31666666666666665
0.7260000109672546,0.7983,100,1000,309, 00:00,3.23,64,-1,3,6,yelp_polarity,0.309
0.8390000462532043,0.995,40,400,132, 03:18,3.02,16,-1,3,6,yelp_polarity,0.33
0.8490000367164612,0.995,50,500,162, 02:42,3.07,4,-1,3,6,yelp_polarity,0.324
0.8460000157356262,0.995,50,500,159, 02:39,3.13,32,-1,1,9,yelp_polarity,0.318
0.8410000205039978,0.9983,90,900,280, 00:31,3.21,64,-1,1,9,yelp_polarity,0.3111111111111111
0.8500000238418579,0.995,70,700,219, 01:33,3.19,16,-1,1,9,yelp_polarity,0.31285714285714283
0.8520000576972961,0.9983,80,800,248, 01:02,3.21,4,-1,1,9,yelp_polarity,0.31
0.8570000529289246,0.9967,50,500,161, 02:41,3.1,32,-1,2,9,yelp_polarity,0.322
0.7720000147819519,0.64,100,1000,305, 00:00,3.28,64,-1,2,9,yelp_polarity,0.305
0.8440000414848328,0.995,90,900,282, 00:31,3.19,16,-1,2,9,yelp_polarity,0.31333333333333335
0.8460000157356262,0.9967,70,700,221, 01:34,3.16,4,-1,2,9,yelp_polarity,0.3157142857142857
0.5,0.5,100,1000,305, 00:00,3.27,32,-1,3,9,yelp_polarity,0.305
0.7780000567436218,0.685,100,1000,308, 00:00,3.24,64,-1,3,9,yelp_polarity,0.308
0.8460000157356262,1.0,80,800,254, 01:03,3.15,16,-1,3,9,yelp_polarity,0.3175
0.8500000238418579,0.9983,60,600,192, 02:08,3.11,4,-1,3,9,yelp_polarity,0.32
0.7990000247955322,0.9667,100,1000,299, 00:00,3.34,32,-1,1,11,yelp_polarity,0.299
0.8340000510215759,0.975,100,1000,300, 00:00,3.33,64,-1,1,11,yelp_polarity,0.3
0.8390000462532043,0.9967,80,800,249, 01:02,3.21,16,-1,1,11,yelp_polarity,0.31125
0.8200000524520874,0.9883,100,1000,299, 00:00,3.34,4,-1,1,11,yelp_polarity,0.299
0.7990000247955322,0.9667,100,1000,299, 00:00,3.34,32,-1,2,11,yelp_polarity,0.299
0.8340000510215759,0.975,100,1000,300, 00:00,3.33,64,-1,2,11,yelp_polarity,0.3
0.8390000462532043,0.9967,80,800,249, 01:02,3.21,16,-1,2,11,yelp_polarity,0.31125
0.8200000524520874,0.9883,100,1000,299, 00:00,3.34,4,-1,2,11,yelp_polarity,0.299
0.7990000247955322,0.9667,100,1000,299, 00:00,3.34,32,-1,3,11,yelp_polarity,0.299
