test accuracy,train accuracy,percent,iter,time done,time left,iters per second,lora_k,lora_type,num_layer,mode,dataset,time per iter
0.8340000510215759,0.975,100,1000,300, 00:00,3.33,64,-1,3,11,yelp_polarity,0.3
0.8390000462532043,0.9967,80,800,249, 01:02,3.21,16,-1,3,11,yelp_polarity,0.31125
0.8200000524520874,0.9883,100,1000,299, 00:00,3.34,4,-1,3,11,yelp_polarity,0.299
0.532608687877655,0.9,100,1000,81, 00:00,12.22,32,-1,1,0,cola,0.081
0.5496894717216492,0.9383,100,1000,82, 00:00,12.19,64,-1,1,0,cola,0.082
0.5,0.5,100,1000,81, 00:00,12.26,16,-1,1,0,cola,0.081
0.5295031070709229,0.8433,100,1000,81, 00:00,12.27,4,-1,1,0,cola,0.081
0.5,0.5,100,1000,83, 00:00,11.98,32,-1,2,0,cola,0.083
0.5201863646507263,0.8267,100,1000,84, 00:00,11.88,64,-1,2,0,cola,0.084
0.557453453540802,0.9733,100,1000,83, 00:00,12.04,16,-1,2,0,cola,0.083
0.579192578792572,0.9617,100,1000,82, 00:00,12.08,4,-1,2,0,cola,0.082
0.5,0.5,100,1000,84, 00:00,11.77,32,-1,3,0,cola,0.084
0.5263975262641907,0.6383,100,1000,86, 00:00,11.62,64,-1,3,0,cola,0.086
0.5403726696968079,0.96,100,1000,84, 00:00,11.87,16,-1,3,0,cola,0.084
0.5,0.5,100,1000,83, 00:00,11.94,4,-1,3,0,cola,0.083
0.6071428656578064,0.98,100,1000,81, 00:00,12.27,32,-1,1,3,cola,0.081
0.5357142686843872,0.9517,100,1000,81, 00:00,12.2,64,-1,1,3,cola,0.081
0.5822981595993042,0.9883,100,1000,81, 00:00,12.28,16,-1,1,3,cola,0.081
0.5854037404060364,0.9467,100,1000,81, 00:00,12.31,4,-1,1,3,cola,0.081
0.5916149020195007,0.9617,100,1000,83, 00:00,11.99,32,-1,2,3,cola,0.083
0.5,0.5,100,1000,84, 00:00,11.9,64,-1,2,3,cola,0.084
0.600931704044342,0.9583,100,1000,82, 00:00,12.07,16,-1,2,3,cola,0.082
0.5916149020195007,0.96,100,1000,82, 00:00,12.12,4,-1,2,3,cola,0.082
0.5838509202003479,0.9733,100,1000,84, 00:00,11.8,32,-1,3,3,cola,0.084
0.5512422323226929,0.6667,100,1000,86, 00:00,11.59,64,-1,3,3,cola,0.086
0.5978261232376099,0.9817,100,1000,84, 00:00,11.88,16,-1,3,3,cola,0.084
0.5978261232376099,0.9917,100,1000,83, 00:00,11.93,4,-1,3,3,cola,0.083
0.5916149020195007,0.98,100,1000,81, 00:00,12.26,32,-1,1,6,cola,0.081
0.5341615080833435,0.515,100,1000,82, 00:00,12.14,64,-1,1,6,cola,0.082
0.6024844646453857,0.9867,100,1000,81, 00:00,12.29,16,-1,1,6,cola,0.081
0.5869565606117249,0.9717,100,1000,81, 00:00,12.34,4,-1,1,6,cola,0.081
0.5698757767677307,0.9267,100,1000,83, 00:00,12.02,32,-1,2,6,cola,0.083
0.5,0.5,100,1000,83, 00:00,11.94,64,-1,2,6,cola,0.083
0.6149068474769592,0.975,100,1000,82, 00:00,12.09,16,-1,2,6,cola,0.082
0.6211180090904236,0.985,100,1000,82, 00:00,12.12,4,-1,2,6,cola,0.082
0.590062141418457,0.8617,100,1000,84, 00:00,11.82,32,-1,3,6,cola,0.084
0.5,0.5,100,1000,85, 00:00,11.7,64,-1,3,6,cola,0.085
0.6226708292961121,0.99,100,1000,84, 00:00,11.9,16,-1,3,6,cola,0.084
0.6086956858634949,0.9783,100,1000,83, 00:00,11.97,4,-1,3,6,cola,0.083
0.5419254899024963,0.9517,100,1000,81, 00:00,12.25,32,-1,1,9,cola,0.081
0.6226708292961121,0.9683,100,1000,81, 00:00,12.21,64,-1,1,9,cola,0.081
0.6475155353546143,0.9783,100,1000,81, 00:00,12.29,16,-1,1,9,cola,0.081
0.5869565606117249,0.93,100,1000,81, 00:00,12.3,4,-1,1,9,cola,0.081
0.6071428656578064,0.9683,100,1000,83, 00:00,12.0,32,-1,2,9,cola,0.083
0.5,0.5,100,1000,84, 00:00,11.9,64,-1,2,9,cola,0.084
0.6630434989929199,0.9733,100,1000,82, 00:00,12.13,16,-1,2,9,cola,0.082
0.6257764101028442,0.9717,100,1000,82, 00:00,12.16,4,-1,2,9,cola,0.082
0.5,0.5,100,1000,84, 00:00,11.83,32,-1,3,9,cola,0.084
0.5,0.5,100,1000,85, 00:00,11.64,64,-1,3,9,cola,0.085
0.6102484464645386,0.98,100,1000,83, 00:00,11.91,16,-1,3,9,cola,0.083
0.6459627151489258,0.98,100,1000,83, 00:00,11.94,4,-1,3,9,cola,0.083
0.5698757767677307,0.9533,100,1000,81, 00:00,12.28,32,-1,1,11,cola,0.081
0.5869565606117249,0.8767,100,1000,81, 00:00,12.23,64,-1,1,11,cola,0.081
0.5869565606117249,0.955,100,1000,81, 00:00,12.31,16,-1,1,11,cola,0.081
0.5605590343475342,0.905,100,1000,80, 00:00,12.36,4,-1,1,11,cola,0.08
0.5698757767677307,0.9533,100,1000,81, 00:00,12.26,32,-1,2,11,cola,0.081
0.5869565606117249,0.8767,100,1000,81, 00:00,12.22,64,-1,2,11,cola,0.081
0.5869565606117249,0.955,100,1000,81, 00:00,12.27,16,-1,2,11,cola,0.081
0.5605590343475342,0.905,100,1000,81, 00:00,12.31,4,-1,2,11,cola,0.081
0.5698757767677307,0.9533,100,1000,81, 00:00,12.25,32,-1,3,11,cola,0.081
0.5869565606117249,0.8767,100,1000,82, 00:00,12.19,64,-1,3,11,cola,0.082
0.5869565606117249,0.955,100,1000,81, 00:00,12.3,16,-1,3,11,cola,0.081
0.5605590343475342,0.905,100,1000,81, 00:00,12.34,4,-1,3,11,cola,0.081
0.9719298481941224,0.995,10,100,20, 03:02,4.94,32,-1,1,0,sst2_aug_random_insertion,0.2
0.9526315927505492,0.9983,20,200,35, 02:20,5.69,64,-1,1,0,sst2_aug_random_insertion,0.175
0.977192997932434,1.0,20,200,35, 02:20,5.71,16,-1,1,0,sst2_aug_random_insertion,0.175
0.9736842513084412,0.995,20,200,34, 02:19,5.73,4,-1,1,0,sst2_aug_random_insertion,0.17
0.9403508901596068,0.9967,20,200,35, 02:22,5.62,32,-1,2,0,sst2_aug_random_insertion,0.175
0.9438596963882446,1.0,20,200,35, 02:23,5.59,64,-1,2,0,sst2_aug_random_insertion,0.175
0.9631578922271729,0.9967,10,100,20, 03:04,4.88,16,-1,2,0,sst2_aug_random_insertion,0.2
0.9719298481941224,0.9967,10,100,20, 03:03,4.9,4,-1,2,0,sst2_aug_random_insertion,0.2
0.9421052932739258,0.995,30,300,50, 01:58,5.88,32,-1,3,0,sst2_aug_random_insertion,0.16666666666666666
0.5456140637397766,0.6333,100,1000,152, 00:00,6.54,64,-1,3,0,sst2_aug_random_insertion,0.152
0.9649122953414916,0.995,10,100,20, 03:06,4.83,16,-1,3,0,sst2_aug_random_insertion,0.2
0.9701754450798036,0.9983,10,100,20, 03:05,4.85,4,-1,3,0,sst2_aug_random_insertion,0.2
0.9666666984558104,0.995,10,100,20, 03:02,4.94,32,-1,1,3,sst2_aug_random_insertion,0.2
0.9508771896362304,0.9967,20,200,35, 02:20,5.69,64,-1,1,3,sst2_aug_random_insertion,0.175
0.9684211015701294,0.995,10,100,20, 03:01,4.95,16,-1,1,3,sst2_aug_random_insertion,0.2
0.9701754450798036,0.9983,20,200,34, 02:19,5.72,4,-1,1,3,sst2_aug_random_insertion,0.17
0.9631578922271729,1.0,20,200,35, 02:22,5.62,32,-1,2,3,sst2_aug_random_insertion,0.175
0.9157894849777222,1.0,40,400,65, 01:38,6.11,64,-1,2,3,sst2_aug_random_insertion,0.1625
0.9631578922271729,0.995,10,100,20, 03:04,4.89,16,-1,2,3,sst2_aug_random_insertion,0.2
0.9719298481941224,0.9967,10,100,20, 03:03,4.9,4,-1,2,3,sst2_aug_random_insertion,0.2
0.9491228461265564,1.0,20,200,35, 02:23,5.57,32,-1,3,3,sst2_aug_random_insertion,0.175
0.6824561357498169,0.87,100,1000,153, 00:00,6.53,64,-1,3,3,sst2_aug_random_insertion,0.153
0.9614035487174988,0.9983,20,200,35, 02:23,5.58,16,-1,3,3,sst2_aug_random_insertion,0.175
0.9701754450798036,0.9983,10,100,20, 03:05,4.85,4,-1,3,3,sst2_aug_random_insertion,0.2
0.9649122953414916,0.9967,10,100,20, 03:01,4.95,32,-1,1,6,sst2_aug_random_insertion,0.2
0.9350877404212952,0.9983,10,100,20, 03:02,4.94,64,-1,1,6,sst2_aug_random_insertion,0.2
0.9736842513084412,0.9983,10,100,20, 03:01,4.95,16,-1,1,6,sst2_aug_random_insertion,0.2
0.9736842513084412,0.9967,10,100,20, 03:01,4.95,4,-1,1,6,sst2_aug_random_insertion,0.2
0.9578947424888612,0.9967,10,100,20, 03:04,4.88,32,-1,2,6,sst2_aug_random_insertion,0.2
0.921052634716034,0.9967,20,200,35, 02:22,5.6,64,-1,2,6,sst2_aug_random_insertion,0.175
0.95964914560318,0.9983,10,100,20, 03:04,4.89,16,-1,2,6,sst2_aug_random_insertion,0.2
0.9719298481941224,0.9983,10,100,20, 03:03,4.9,4,-1,2,6,sst2_aug_random_insertion,0.2
0.9245614409446716,0.9967,20,200,35, 02:23,5.57,32,-1,3,6,sst2_aug_random_insertion,0.175
0.9052631855010986,0.9967,10,100,20, 03:07,4.79,64,-1,3,6,sst2_aug_random_insertion,0.2
0.9543859958648682,0.9983,20,200,35, 02:23,5.58,16,-1,3,6,sst2_aug_random_insertion,0.175
0.95964914560318,1.0,20,200,35, 02:23,5.59,4,-1,3,6,sst2_aug_random_insertion,0.175
0.9666666984558104,0.9983,20,200,35, 02:20,5.71,32,-1,1,9,sst2_aug_random_insertion,0.175
0.956140398979187,1.0,40,400,64, 01:36,6.23,64,-1,1,9,sst2_aug_random_insertion,0.16
0.9666666984558104,0.9967,20,200,34, 02:19,5.72,16,-1,1,9,sst2_aug_random_insertion,0.17
0.9736842513084412,0.995,20,200,34, 02:19,5.72,4,-1,1,9,sst2_aug_random_insertion,0.17
0.9719298481941224,0.9967,10,100,20, 03:04,4.89,32,-1,2,9,sst2_aug_random_insertion,0.2
0.9631578922271729,0.9967,10,100,20, 03:05,4.85,64,-1,2,9,sst2_aug_random_insertion,0.2
0.9701754450798036,0.9983,20,200,35, 02:21,5.66,16,-1,2,9,sst2_aug_random_insertion,0.175
0.9631578922271729,0.995,20,200,35, 02:21,5.66,4,-1,2,9,sst2_aug_random_insertion,0.175
0.8964912295341492,0.5,100,1000,151, 00:00,6.6,32,-1,3,9,sst2_aug_random_insertion,0.151
0.9543859958648682,0.995,20,200,36, 02:25,5.51,64,-1,3,9,sst2_aug_random_insertion,0.18
0.9649122953414916,0.9967,20,200,35, 02:23,5.57,16,-1,3,9,sst2_aug_random_insertion,0.175
0.9754385948181152,0.9983,30,300,50, 01:58,5.92,4,-1,3,9,sst2_aug_random_insertion,0.16666666666666666
0.9701754450798036,0.995,20,200,34, 02:19,5.72,32,-1,1,11,sst2_aug_random_insertion,0.17
0.9719298481941224,0.9967,30,300,49, 01:55,6.04,64,-1,1,11,sst2_aug_random_insertion,0.16333333333333333
0.9666666984558104,0.9967,20,200,34, 02:19,5.72,16,-1,1,11,sst2_aug_random_insertion,0.17
0.9684211015701294,0.995,20,200,35, 02:20,5.71,4,-1,1,11,sst2_aug_random_insertion,0.175
0.9701754450798036,0.995,20,200,35, 02:20,5.71,32,-1,2,11,sst2_aug_random_insertion,0.175
0.9719298481941224,0.9967,30,300,49, 01:55,6.04,64,-1,2,11,sst2_aug_random_insertion,0.16333333333333333
0.9666666984558104,0.9967,20,200,35, 02:20,5.71,16,-1,2,11,sst2_aug_random_insertion,0.175
0.9684211015701294,0.995,20,200,35, 02:20,5.71,4,-1,2,11,sst2_aug_random_insertion,0.175
0.9701754450798036,0.995,20,200,35, 02:20,5.71,32,-1,3,11,sst2_aug_random_insertion,0.175
0.9719298481941224,0.9967,30,300,49, 01:56,6.03,64,-1,3,11,sst2_aug_random_insertion,0.16333333333333333
0.9666666984558104,0.9967,20,200,34, 02:19,5.72,16,-1,3,11,sst2_aug_random_insertion,0.17
0.9684211015701294,0.995,20,200,34, 02:19,5.72,4,-1,3,11,sst2_aug_random_insertion,0.17
0.9333333373069764,0.995,20,200,26, 01:47,7.47,32,-1,1,0,sst2_aug_random_swap,0.13
0.9245614409446716,0.9967,20,200,26, 01:47,7.44,64,-1,1,0,sst2_aug_random_swap,0.13
0.9333333373069764,0.995,20,200,26, 01:46,7.54,16,-1,1,0,sst2_aug_random_swap,0.13
0.9403508901596068,0.9967,40,400,49, 01:14,8.05,4,-1,1,0,sst2_aug_random_swap,0.1225
0.9140350818634032,0.9983,20,200,27, 01:48,7.34,32,-1,2,0,sst2_aug_random_swap,0.135
0.5333333611488342,0.5,100,1000,119, 00:00,8.35,64,-1,2,0,sst2_aug_random_swap,0.119
0.9298245906829834,0.9967,20,200,26, 01:47,7.42,16,-1,2,0,sst2_aug_random_swap,0.13
0.9245614409446716,0.9967,30,300,38, 01:30,7.77,4,-1,2,0,sst2_aug_random_swap,0.12666666666666668
0.5,0.5,100,1000,120, 00:00,8.3,32,-1,3,0,sst2_aug_random_swap,0.12
0.7877193093299866,0.9983,40,400,51, 01:17,7.71,64,-1,3,0,sst2_aug_random_swap,0.1275
0.91929829120636,0.9967,20,200,27, 01:49,7.31,16,-1,3,0,sst2_aug_random_swap,0.135
0.9350877404212952,0.995,20,200,27, 01:49,7.33,4,-1,3,0,sst2_aug_random_swap,0.135
0.921052634716034,0.9967,20,200,26, 01:46,7.51,32,-1,1,3,sst2_aug_random_swap,0.13
0.9017543792724608,0.995,30,300,38, 01:29,7.79,64,-1,1,3,sst2_aug_random_swap,0.12666666666666668
0.9263157844543456,0.9967,20,200,26, 01:46,7.48,16,-1,1,3,sst2_aug_random_swap,0.13
0.9333333373069764,0.9983,30,300,38, 01:29,7.86,4,-1,1,3,sst2_aug_random_swap,0.12666666666666668
0.9017543792724608,0.995,30,300,38, 01:30,7.77,32,-1,2,3,sst2_aug_random_swap,0.12666666666666668
0.9052631855010986,0.9967,30,300,39, 01:31,7.69,64,-1,2,3,sst2_aug_random_swap,0.13
0.9263157844543456,0.9967,20,200,27, 01:48,7.38,16,-1,2,3,sst2_aug_random_swap,0.135
0.9315789937973022,0.9983,30,300,38, 01:30,7.71,4,-1,2,3,sst2_aug_random_swap,0.12666666666666668
0.8912280797958374,0.995,40,400,51, 01:17,7.79,32,-1,3,3,sst2_aug_random_swap,0.1275
0.8719298243522644,1.0,30,300,39, 01:33,7.51,64,-1,3,3,sst2_aug_random_swap,0.13
0.9228070378303528,0.9983,20,200,27, 01:48,7.41,16,-1,3,3,sst2_aug_random_swap,0.135
0.938596487045288,1.0,30,300,39, 01:31,7.66,4,-1,3,3,sst2_aug_random_swap,0.13
0.9157894849777222,0.995,20,200,26, 01:46,7.49,32,-1,1,6,sst2_aug_random_swap,0.13
0.917543888092041,1.0,30,300,38, 01:29,7.82,64,-1,1,6,sst2_aug_random_swap,0.12666666666666668
0.91929829120636,0.9983,30,300,38, 01:29,7.82,16,-1,1,6,sst2_aug_random_swap,0.12666666666666668
0.9280701875686646,1.0,40,400,49, 01:14,8.06,4,-1,1,6,sst2_aug_random_swap,0.1225
0.9000000357627869,0.9983,20,200,27, 01:48,7.39,32,-1,2,6,sst2_aug_random_swap,0.135
0.8842105269432068,0.995,20,200,27, 01:49,7.33,64,-1,2,6,sst2_aug_random_swap,0.135
0.917543888092041,0.9983,20,200,26, 01:47,7.41,16,-1,2,6,sst2_aug_random_swap,0.13
0.9245614409446716,0.9967,20,200,26, 01:47,7.44,4,-1,2,6,sst2_aug_random_swap,0.13
0.921052634716034,0.9967,10,100,15, 02:17,6.54,32,-1,3,6,sst2_aug_random_swap,0.15
0.7894737124443054,0.9583,100,1000,122, 00:00,8.2,64,-1,3,6,sst2_aug_random_swap,0.122
0.8929824829101562,0.995,10,100,15, 02:18,6.51,16,-1,3,6,sst2_aug_random_swap,0.15
0.9350877404212952,0.9983,30,300,38, 01:30,7.7,4,-1,3,6,sst2_aug_random_swap,0.12666666666666668
0.91929829120636,1.0,50,500,61, 01:01,8.1,32,-1,1,9,sst2_aug_random_swap,0.122
0.9105263352394104,0.995,40,400,49, 01:14,8.03,64,-1,1,9,sst2_aug_random_swap,0.1225
0.9228070378303528,0.995,30,300,38, 01:29,7.85,16,-1,1,9,sst2_aug_random_swap,0.12666666666666668
0.9245614409446716,0.995,40,400,49, 01:14,8.05,4,-1,1,9,sst2_aug_random_swap,0.1225
0.9228070378303528,0.995,30,300,39, 01:31,7.66,32,-1,2,9,sst2_aug_random_swap,0.13
0.9122807383537292,0.995,80,800,99, 00:24,8.08,64,-1,2,9,sst2_aug_random_swap,0.12375
0.9315789937973022,1.0,40,400,50, 01:15,7.95,16,-1,2,9,sst2_aug_random_swap,0.125
0.936842143535614,0.9967,40,400,50, 01:15,7.92,4,-1,2,9,sst2_aug_random_swap,0.125
0.9245614409446716,0.9983,50,500,63, 01:03,7.87,32,-1,3,9,sst2_aug_random_swap,0.126
0.9298245906829834,0.8683,100,1000,121, 00:00,8.2,64,-1,3,9,sst2_aug_random_swap,0.121
0.921052634716034,0.9967,30,300,39, 01:31,7.61,16,-1,3,9,sst2_aug_random_swap,0.13
0.9333333373069764,1.0,40,400,51, 01:16,7.83,4,-1,3,9,sst2_aug_random_swap,0.1275
0.9333333373069764,1.0,50,500,61, 01:01,8.1,32,-1,1,11,sst2_aug_random_swap,0.122
0.9263157844543456,0.995,80,800,97, 00:24,8.19,64,-1,1,11,sst2_aug_random_swap,0.12125
0.9280701875686646,0.9967,40,400,49, 01:14,8.02,16,-1,1,11,sst2_aug_random_swap,0.1225
0.9280701875686646,0.995,50,500,61, 01:01,8.14,4,-1,1,11,sst2_aug_random_swap,0.122
0.9333333373069764,1.0,50,500,61, 01:01,8.15,32,-1,2,11,sst2_aug_random_swap,0.122
0.9263157844543456,0.995,80,800,97, 00:24,8.24,64,-1,2,11,sst2_aug_random_swap,0.12125
0.9280701875686646,0.9967,40,400,49, 01:14,8.02,16,-1,2,11,sst2_aug_random_swap,0.1225
0.9280701875686646,0.995,50,500,61, 01:01,8.18,4,-1,2,11,sst2_aug_random_swap,0.122
0.9333333373069764,1.0,50,500,61, 01:01,8.17,32,-1,3,11,sst2_aug_random_swap,0.122
0.9263157844543456,0.995,80,800,97, 00:24,8.24,64,-1,3,11,sst2_aug_random_swap,0.12125
0.9280701875686646,0.9967,40,400,49, 01:14,8.09,16,-1,3,11,sst2_aug_random_swap,0.1225
0.9280701875686646,0.995,50,500,61, 01:01,8.14,4,-1,3,11,sst2_aug_random_swap,0.122
0.9526315927505492,0.9967,20,200,33, 02:12,6.02,32,-1,1,0,sst2_aug_synonym_replacement,0.165
0.936842143535614,1.0,10,100,19, 02:53,5.19,64,-1,1,0,sst2_aug_synonym_replacement,0.19
0.9438596963882446,0.995,10,100,19, 02:52,5.22,16,-1,1,0,sst2_aug_synonym_replacement,0.19
0.95964914560318,0.9967,30,300,46, 01:49,6.39,4,-1,1,0,sst2_aug_synonym_replacement,0.15333333333333332
0.9157894849777222,0.9967,30,300,47, 01:51,6.29,32,-1,2,0,sst2_aug_synonym_replacement,0.15666666666666668
0.4964912235736847,0.495,100,1000,142, 00:00,7.01,64,-1,2,0,sst2_aug_synonym_replacement,0.142
0.9456140398979188,0.9967,10,100,19, 02:54,5.16,16,-1,2,0,sst2_aug_synonym_replacement,0.19
0.956140398979187,0.995,20,200,33, 02:14,5.97,4,-1,2,0,sst2_aug_synonym_replacement,0.165
0.9403508901596068,1.0,30,300,48, 01:52,6.2,32,-1,3,0,sst2_aug_synonym_replacement,0.16
0.9017543792724608,0.995,20,200,34, 02:17,5.82,64,-1,3,0,sst2_aug_synonym_replacement,0.17
0.9333333373069764,0.995,10,100,19, 02:56,5.1,16,-1,3,0,sst2_aug_synonym_replacement,0.19
0.956140398979187,0.9983,20,200,33, 02:15,5.9,4,-1,3,0,sst2_aug_synonym_replacement,0.165
0.9350877404212952,0.9967,10,100,19, 02:52,5.21,32,-1,1,3,sst2_aug_synonym_replacement,0.19
0.5,0.5,100,1000,140, 00:00,7.14,64,-1,1,3,sst2_aug_synonym_replacement,0.14
0.95964914560318,0.9983,10,100,19, 02:52,5.23,16,-1,1,3,sst2_aug_synonym_replacement,0.19
0.95964914560318,0.9983,30,300,46, 01:49,6.39,4,-1,1,3,sst2_aug_synonym_replacement,0.15333333333333332
0.9333333373069764,0.9967,20,200,33, 02:14,5.94,32,-1,2,3,sst2_aug_synonym_replacement,0.165
0.9122807383537292,0.995,10,100,19, 02:55,5.12,64,-1,2,3,sst2_aug_synonym_replacement,0.19
0.9491228461265564,0.9967,10,100,19, 02:54,5.16,16,-1,2,3,sst2_aug_synonym_replacement,0.19
0.9456140398979188,0.9983,20,200,33, 02:14,5.96,4,-1,2,3,sst2_aug_synonym_replacement,0.165
0.9315789937973022,0.9967,20,200,34, 02:16,5.86,32,-1,3,3,sst2_aug_synonym_replacement,0.17
0.9157894849777222,0.995,30,300,48, 01:54,6.13,64,-1,3,3,sst2_aug_synonym_replacement,0.16
0.921052634716034,0.9967,20,200,34, 02:16,5.88,16,-1,3,3,sst2_aug_synonym_replacement,0.17
0.9526315927505492,0.995,10,100,19, 02:56,5.11,4,-1,3,3,sst2_aug_synonym_replacement,0.19
0.9263157844543456,0.9983,20,200,33, 02:12,6.03,32,-1,1,6,sst2_aug_synonym_replacement,0.165
0.921052634716034,0.9983,30,300,47, 01:50,6.36,64,-1,1,6,sst2_aug_synonym_replacement,0.15666666666666668
0.956140398979187,0.9983,10,100,19, 02:52,5.23,16,-1,1,6,sst2_aug_synonym_replacement,0.19
0.9456140398979188,0.995,20,200,33, 02:12,6.04,4,-1,1,6,sst2_aug_synonym_replacement,0.165
0.9245614409446716,1.0,30,300,47, 01:51,6.29,32,-1,2,6,sst2_aug_synonym_replacement,0.15666666666666668
0.8719298243522644,0.9983,70,700,105, 00:45,6.67,64,-1,2,6,sst2_aug_synonym_replacement,0.15
0.9438596963882446,1.0,20,200,33, 02:14,5.96,16,-1,2,6,sst2_aug_synonym_replacement,0.165
0.9473684430122375,0.9983,20,200,33, 02:14,5.96,4,-1,2,6,sst2_aug_synonym_replacement,0.165
0.8736842274665833,0.9983,30,300,48, 01:52,6.21,32,-1,3,6,sst2_aug_synonym_replacement,0.16
0.8947368860244751,0.995,10,100,19, 02:58,5.05,64,-1,3,6,sst2_aug_synonym_replacement,0.19
0.9421052932739258,0.995,10,100,19, 02:56,5.1,16,-1,3,6,sst2_aug_synonym_replacement,0.19
0.938596487045288,0.9983,20,200,33, 02:15,5.89,4,-1,3,6,sst2_aug_synonym_replacement,0.165
0.9508771896362304,1.0,20,200,33, 02:12,6.03,32,-1,1,9,sst2_aug_synonym_replacement,0.165
0.9333333373069764,1.0,20,200,33, 02:13,6.01,64,-1,1,9,sst2_aug_synonym_replacement,0.165
0.9456140398979188,0.9983,20,200,33, 02:12,6.03,16,-1,1,9,sst2_aug_synonym_replacement,0.165
0.938596487045288,0.9983,40,400,60, 01:31,6.59,4,-1,1,9,sst2_aug_synonym_replacement,0.15
0.9473684430122375,0.995,10,100,19, 02:54,5.15,32,-1,2,9,sst2_aug_synonym_replacement,0.19
0.9456140398979188,0.9983,20,200,33, 02:15,5.91,64,-1,2,9,sst2_aug_synonym_replacement,0.165
0.9473684430122375,0.9983,20,200,33, 02:14,5.96,16,-1,2,9,sst2_aug_synonym_replacement,0.165
0.9456140398979188,1.0,30,300,47, 01:50,6.31,4,-1,2,9,sst2_aug_synonym_replacement,0.15666666666666668
0.9473684430122375,0.995,10,100,19, 02:56,5.09,32,-1,3,9,sst2_aug_synonym_replacement,0.19
0.5,0.5033,100,1000,145, 00:00,6.89,64,-1,3,9,sst2_aug_synonym_replacement,0.145
0.9526315927505492,0.995,20,200,34, 02:16,5.88,16,-1,3,9,sst2_aug_synonym_replacement,0.17
0.9403508901596068,0.9967,30,300,48, 01:52,6.24,4,-1,3,9,sst2_aug_synonym_replacement,0.16
0.9508771896362304,0.995,30,300,47, 01:49,6.38,32,-1,1,11,sst2_aug_synonym_replacement,0.15666666666666668
0.9403508901596068,0.9967,30,300,47, 01:50,6.35,64,-1,1,11,sst2_aug_synonym_replacement,0.15666666666666668
0.9438596963882446,1.0,30,300,47, 01:49,6.38,16,-1,1,11,sst2_aug_synonym_replacement,0.15666666666666668
0.9456140398979188,0.995,40,400,60, 01:31,6.58,4,-1,1,11,sst2_aug_synonym_replacement,0.15
0.9508771896362304,0.995,30,300,47, 01:49,6.37,32,-1,2,11,sst2_aug_synonym_replacement,0.15666666666666668
0.9403508901596068,0.9967,30,300,47, 01:50,6.35,64,-1,2,11,sst2_aug_synonym_replacement,0.15666666666666668
0.9438596963882446,1.0,30,300,47, 01:49,6.37,16,-1,2,11,sst2_aug_synonym_replacement,0.15666666666666668
0.9456140398979188,0.995,40,400,60, 01:31,6.58,4,-1,2,11,sst2_aug_synonym_replacement,0.15
0.9508771896362304,0.995,30,300,47, 01:49,6.37,32,-1,3,11,sst2_aug_synonym_replacement,0.15666666666666668
0.9403508901596068,0.9967,30,300,47, 01:50,6.36,64,-1,3,11,sst2_aug_synonym_replacement,0.15666666666666668
0.9438596963882446,1.0,30,300,47, 01:49,6.38,16,-1,3,11,sst2_aug_synonym_replacement,0.15666666666666668
0.9456140398979188,0.995,40,400,60, 01:31,6.58,4,-1,3,11,sst2_aug_synonym_replacement,0.15
